iter	RMSE
3069	0.4034059632
3070	0.403268603
3071	0.4030543804
3072	0.4029105288
3073	0.4027103774
3074	0.4024737241
3075	0.402408776
3076	0.4022582725
3077	0.4021741243
3078	0.4019503709
3079	0.4018459662
3080	0.4015432053
3081	0.4013916949
3082	0.4011502068
3083	0.4009130704
3084	0.4005706834
3085	0.4003861513
3086	0.4003037069
3087	0.4001456769
3088	0.3997032531
3089	0.3995654365
3090	0.3993078671
3091	0.398958546
3092	0.3987910245
3093	0.3984708219
3094	0.398467646
3095	0.3983796258
3096	0.3982430061
3097	0.3980695548
3098	0.3979428971
3099	0.3975932043
3100	0.3973030181
3101	0.396976005
3102	0.3968880762
3103	0.3967029988
3104	0.3964737991
3105	0.3962294857
3106	0.3961007697
3107	0.3959572097
3108	0.3957968188
3109	0.3957234153
3110	0.3954813856
3111	0.3951906437
3112	0.3949384438
3113	0.3947523064
3114	0.3945762622
3115	0.3944861506
3116	0.3942965546
3117	0.3941133672
3118	0.3939622876
3119	0.3937537094
3120	0.3934109924
3121	0.3930625745
3122	0.3929351513
3123	0.3926650768
3124	0.3924578911
3125	0.3922072996
3126	0.3921295906
3127	0.3918647008
3128	0.3915289678
3129	0.3911605751
3130	0.3909162566
3131	0.3908986054
3132	0.3907076706
3133	0.3904651895
3134	0.3901963619
3135	0.3900646057
3136	0.3899764421
3137	0.3897295653
3138	0.3894255822
3139	0.3892018181
3140	0.3891011385
3141	0.3889886993
3142	0.3888412927
3143	0.3886697616
3144	0.3884677027
3145	0.3882907043
3146	0.388284574
3147	0.3881169102
3148	0.3879142412
3149	0.3876884591
3150	0.38746659
3151	0.3872146298
3152	0.3871388553
3153	0.3869511291
3154	0.3868451626
3155	0.3866026586
3156	0.3864292418
3157	0.3862099647
3158	0.3859065059
3159	0.3857691064
3160	0.3856167532
3161	0.3855073986
3162	0.3854269666
3163	0.3851946139
3164	0.3849960945
3165	0.3847844739
3166	0.3844305779
3167	0.3841498347
3168	0.3839411844
3169	0.383850173
3170	0.383578713
3171	0.3834441092
3172	0.3832042854
3173	0.3829040378
3174	0.3826294272
3175	0.3824019495
3176	0.38225127
3177	0.3822299599
3178	0.3820598958
3179	0.3817987618
3180	0.3816944364
3181	0.381624115
3182	0.3815657353
3183	0.3811351726
3184	0.380842879
3185	0.3806752878
3186	0.3805510133
3187	0.3803775965
3188	0.3802067439
3189	0.3800145464
3190	0.3797593478
3191	0.3796386518
3192	0.3794228114
3193	0.3791578706
3194	0.3789502843
3195	0.3787244663
3196	0.3786139828
3197	0.3784004155
3198	0.3782677287
3199	0.3781300044
3200	0.3780388565
3201	0.3779256806
3202	0.3777394759
3203	0.3775722027
3204	0.3773243236
3205	0.3771783206
3206	0.3770016255
3207	0.3769001716
3208	0.3767042131
3209	0.3765771074
3210	0.3764416096
3211	0.3762256608
3212	0.37603181
3213	0.375894074
3214	0.3757227773
3215	0.3755334558
3216	0.3753385814
3217	0.3752034933
3218	0.3749189409
3219	0.3746453818
3220	0.3744665838
3221	0.3743491605
3222	0.3742120647
3223	0.3740344592
3224	0.3737907825
3225	0.3737333456
3226	0.373444026
3227	0.3730773079
3228	0.3729078931
3229	0.372713296
3230	0.3724822768
3231	0.3723282873
3232	0.3722784909
3233	0.3719706222
3234	0.3718392103
3235	0.3714906658
3236	0.3713350536
3237	0.3713285656
3238	0.3712156462
3239	0.3711427197
3240	0.3709825019
3241	0.3708107514
3242	0.3708079866
3243	0.3706733213
3244	0.3704246255
3245	0.3701598154
3246	0.3700003457
3247	0.3698739973
3248	0.3697876151
3249	0.3696188983
3250	0.3694926855
3251	0.3692195425
3252	0.369063961
3253	0.3689865265
3254	0.368843195
3255	0.368616823
3256	0.3684988088
3257	0.3683693857
3258	0.3683006568
3259	0.3681402822
3260	0.3680066819
3261	0.3679474116
3262	0.3678285782
3263	0.3678201045
3264	0.3676120915
3265	0.3674989806
3266	0.3673406699
3267	0.3672570399
3268	0.3671360984
3269	0.3670094907
3270	0.3668249079
3271	0.3666760691
3272	0.3664794994
3273	0.3664225629
3274	0.3663484456
3275	0.3660791253
3276	0.3658559829
3277	0.3655916493
3278	0.3653420427
3279	0.3651825288
3280	0.3650889964
3281	0.3649923136
3282	0.364738799
3283	0.3646202918
3284	0.3643790379
3285	0.3641746604
3286	0.3639351988
3287	0.363685754
3288	0.3635214461
3289	0.3633428119
3290	0.3632624816
3291	0.3631120676
3292	0.3629282227
3293	0.3627250458
3294	0.3625492127
3295	0.3623776441
3296	0.3623090709
3297	0.3621241101
3298	0.3618444454
3299	0.3616578639
3300	0.3614051536
3301	0.3612452523
3302	0.3611848858
3303	0.3610585334
3304	0.360796386
3305	0.3606832936
3306	0.3604894275
3307	0.3602837613
3308	0.3600625859
3309	0.3597523471
3310	0.3594700914
3311	0.3593933225
3312	0.3591863807
3313	0.3589765232
3314	0.358915387
3315	0.3587802692
3316	0.3586557895
3317	0.358529732
3318	0.3584261361
3319	0.3582812434
3320	0.3581259519
3321	0.3579176635
3322	0.3577135795
3323	0.3576316485
3324	0.3574223658
3325	0.357216401
3326	0.3571554194
3327	0.3569721855
3328	0.3568919217
3329	0.3567465499
3330	0.3565206553
3331	0.3563375634
3332	0.3562535905
3333	0.3561798689
3334	0.3559358963
3335	0.3557711938
3336	0.355704952
3337	0.355572234
3338	0.3553687438
3339	0.3551609701
3340	0.3549965046
3341	0.3547327907
3342	0.3546583419
3343	0.3544675853
3344	0.3543297162
3345	0.3541932498
3346	0.3540565276
3347	0.3539868254
3348	0.3538951801
3349	0.3536584073
3350	0.3536280738
3351	0.3533592538
3352	0.3532461326
3353	0.3531917538
3354	0.3530348478
3355	0.3529075967
3356	0.3528482773
3357	0.3525553163
3358	0.3524288044
3359	0.3522702034
3360	0.3521054997
3361	0.3520112846
3362	0.3517783302
3363	0.3515113697
3364	0.3514165101
3365	0.3511765631
3366	0.3511457652
3367	0.3509638629
3368	0.3507752728
3369	0.350605863
3370	0.3504398763
3371	0.3503568192
3372	0.3503527289
3373	0.3501481636
3374	0.3500098494
3375	0.3499039392
3376	0.3498350851
3377	0.3495912122
3378	0.3493520225
3379	0.3490653526
3380	0.3488903043
3381	0.3486288075
3382	0.3484226299
3383	0.348343673
3384	0.3483312015
3385	0.3482366409
3386	0.348011305
3387	0.3478243296
3388	0.3476523675
3389	0.3475478148
3390	0.3473834302
3391	0.3472316319
3392	0.3471948975
3393	0.3469394979
3394	0.346835421
3395	0.3467511824
3396	0.3464535747
3397	0.3463891188
3398	0.3462894426
3399	0.3461618674
3400	0.3458152717
3401	0.3458122248
3402	0.3457123317
3403	0.3454648604
3404	0.3453851766
3405	0.3451791863
3406	0.3450392063
3407	0.3448451768
3408	0.3446987986
3409	0.3445386566
3410	0.3443026915
3411	0.3441445095
3412	0.3439910161
3413	0.3439516632
3414	0.3438751105
3415	0.3436426762
3416	0.3433481381
3417	0.3431660524
3418	0.3430591785
3419	0.3430487515
3420	0.3429546636
3421	0.3426660611
3422	0.3424245468
3423	0.3424169468
3424	0.3422761685
3425	0.3422075021
3426	0.3421973699
3427	0.3420063016
3428	0.3419343276
3429	0.3418781237
3430	0.3418442433
3431	0.341674262
3432	0.341519432
3433	0.3413631816
3434	0.3411014705
3435	0.3410919163
3436	0.340925925
3437	0.3406640448
3438	0.3406335055
3439	0.340465897
3440	0.3404174654
3441	0.3402447619
3442	0.340136373
3443	0.3398752721
3444	0.3397646025
3445	0.3395672616
3446	0.3394849817
3447	0.3392709469
3448	0.3391920501
3449	0.3391301555
3450	0.3389755481
3451	0.3388015327
3452	0.3386718944
3453	0.3385223267
3454	0.3385199431
3455	0.3383586808
3456	0.3382680928
3457	0.3381759809
3458	0.3381211543
3459	0.3380546399
3460	0.3378129574
3461	0.3376775581
3462	0.3374966538
3463	0.3374179483
3464	0.3372295506
3465	0.3370078067
3466	0.3369116741
3467	0.3367833824
3468	0.336532282
3469	0.3364122524
3470	0.3362155998
3471	0.3360069923
3472	0.3358526385
3473	0.335614023
3474	0.3354194446
3475	0.3352964136
3476	0.335110127
3477	0.3349906931
3478	0.3348249187
3479	0.3346208861
3480	0.3344101261
3481	0.3343501601
3482	0.3342828865
3483	0.3341709413
3484	0.3339786161
3485	0.3338838517
3486	0.3338778295
3487	0.3336144173
3488	0.3333618452
3489	0.3330103531
3490	0.3328892873
3491	0.3325921651
3492	0.3324886578
3493	0.3321931196
3494	0.3320439147
3495	0.3319062264
3496	0.3316677828
3497	0.3315937779
3498	0.3314513811
3499	0.3312708847
3500	0.3310718035
3501	0.3308607684
3502	0.3306318767
3503	0.3305650593
3504	0.3304519059
3505	0.3303089429
3506	0.3302121683
3507	0.3301082087
3508	0.3300159683
3509	0.3298046134
3510	0.3296076988
3511	0.3294875389
3512	0.3294203228
3513	0.329248024
3514	0.3290695601
3515	0.328928772
3516	0.3287622055
3517	0.3286021484
3518	0.3283870816
3519	0.3281050855
3520	0.3278759738
3521	0.327783147
3522	0.3276869059
3523	0.32740103
3524	0.3272582398
3525	0.3271965828
3526	0.326958965
3527	0.3267811735
3528	0.3265419904
3529	0.3263108363
3530	0.3261808706
3531	0.3259171909
3532	0.3257301593
3533	0.3255725622
3534	0.3253489773
3535	0.3252762558
3536	0.325170701
3537	0.3250529576
3538	0.3249540988
3539	0.3247389165
3540	0.3246171695
3541	0.3245732962
3542	0.324433312
3543	0.3242485063
3544	0.324019504
3545	0.3239089108
3546	0.3237529836
3547	0.323582596
3548	0.3234578821
3549	0.3234207905
3550	0.323240447
3551	0.3231412486
3552	0.322975054
3553	0.3228794042
3554	0.3227602735
3555	0.3227553464
3556	0.3224794592
3557	0.32240563
3558	0.3221959714
3559	0.3221027621
3560	0.3219986798
3561	0.3217730983
3562	0.321665804
3563	0.3214944933
3564	0.3213789088
3565	0.3212747006
3566	0.3211430211
3567	0.3209045124
3568	0.3207488194
3569	0.3206658503
3570	0.3205186299
3571	0.3204147207
3572	0.3201975552
3573	0.320103918
3574	0.3201020086
3575	0.3199789447
3576	0.319905312
3577	0.3197467647
3578	0.3195619969
3579	0.3194364811
3580	0.3192665321
3581	0.3191204097
3582	0.3189862178
3583	0.3188187316
3584	0.3187055061
3585	0.3185476578
3586	0.3182351547
3587	0.3181744039
3588	0.3180537373
3589	0.3178754116
3590	0.3176963433
3591	0.3175746452
3592	0.317540559
3593	0.3172942002
3594	0.3170959708
3595	0.3170289103
3596	0.3168345489
3597	0.3166539684
3598	0.3165514347
3599	0.3164808804
3600	0.3164106102
3601	0.3162526411
3602	0.3161415079
3603	0.3160718994
3604	0.3159075426
3605	0.3156340027
3606	0.3155299466
3607	0.3154684562
3608	0.3153950571
3609	0.3152790777
3610	0.315085408
3611	0.3150832157
3612	0.3149230748
3613	0.3147989067
3614	0.3145797819
3615	0.3144228907
3616	0.3142477881
3617	0.3141826919
3618	0.3139549443
3619	0.3138219572
3620	0.3136681911
3621	0.3134428462
3622	0.3132521826
3623	0.3131610536
3624	0.3129729426
3625	0.3128070558
3626	0.3126913638
3627	0.3125647477
3628	0.3124533069
3629	0.312329438
3630	0.3121379647
3631	0.3119830504
3632	0.3118936994
3633	0.3117107217
3634	0.3116869556
3635	0.3115029141
3636	0.3112212083
3637	0.3111404864
3638	0.3110455256
3639	0.3108422606
3640	0.3107711819
3641	0.3107691691
3642	0.3107072444
3643	0.3105845938
3644	0.3104400718
3645	0.3103171692
3646	0.310297577
3647	0.310121831
3648	0.3099576198
3649	0.309770606
3650	0.3096525365
3651	0.3095755394
3652	0.3093461656
3653	0.3090455469
3654	0.3088383018
3655	0.3086692708
3656	0.3085422684
3657	0.3084414996
3658	0.3083951109
3659	0.3082042103
3660	0.3080587969
3661	0.3078957832
3662	0.3078291931
3663	0.3076350049
3664	0.3075396301
3665	0.3074641902
3666	0.3073134589
3667	0.3072051065
3668	0.3070292128
3669	0.3070275391
3670	0.3068232653
3671	0.3065868207
3672	0.3064248042
3673	0.3062987066
3674	0.3062491972
3675	0.3060056291
3676	0.3058516424
3677	0.3057624352
3678	0.3056101228
3679	0.305525355
3680	0.3054358803
3681	0.3052780575
3682	0.3051403338
3683	0.3049862871
3684	0.3048661148
3685	0.304679388
3686	0.3045240551
3687	0.3042652887
3688	0.3040980742
3689	0.3039440334
3690	0.3037458831
3691	0.3036298982
3692	0.3034060224
3693	0.3032675536
3694	0.3030969573
3695	0.3029869527
3696	0.3028590601
3697	0.3026981247
3698	0.3025549915
3699	0.3024465085
3700	0.3022923942
3701	0.302188488
3702	0.3021860697
3703	0.3019995025
3704	0.3017639259
3705	0.3016376415
3706	0.3014139548
3707	0.3013202632
3708	0.3012573919
3709	0.3011051027
3710	0.3009013635
3711	0.3007732576
3712	0.3006144215
3713	0.3004560727
3714	0.300385147
3715	0.3001851578
3716	0.3000957718
3717	0.2999677182
3718	0.2999017012
3719	0.2998356299
3720	0.2997310357
3721	0.2995543507
3722	0.2993841392
3723	0.2992595871
3724	0.2991703532
3725	0.2989414776
3726	0.2988483997
3727	0.2987201677
3728	0.2986692987
3729	0.2985967472
3730	0.2984872187
3731	0.2984346302
3732	0.2983497835
3733	0.2982327693
3734	0.2981785409
3735	0.2980518104
3736	0.29791623
3737	0.2976689755
3738	0.2975680462
3739	0.2974595908
3740	0.2973922934
3741	0.2973245059
3742	0.2972497915
3743	0.2971542791
3744	0.2970192693
3745	0.2968797077
3746	0.2966595085
3747	0.2964723179
3748	0.2963286873
3749	0.2961779307
3750	0.2961761479
3751	0.295988606
3752	0.2958760571
3753	0.2957154141
3754	0.2956375424
3755	0.295452394
3756	0.2953037113
3757	0.2951556925
3758	0.2948826932
3759	0.2948272906
3760	0.2947403957
3761	0.2946228323
3762	0.294574166
3763	0.2945193704
3764	0.294375411
3765	0.2942899496
3766	0.2942199181
3767	0.2940889151
3768	0.2939019982
3769	0.2937986167
3770	0.2936712217
3771	0.2936056017
3772	0.2935638712
3773	0.2933869751
3774	0.2932841746
3775	0.2931645789
3776	0.2930038029
3777	0.2928379126
3778	0.2927041666
3779	0.2925341809
3780	0.2922983089
3781	0.2922614123
3782	0.2921491549
3783	0.2919986514
3784	0.2918663331
3785	0.2917240831
3786	0.2915088625
3787	0.291323699
3788	0.2911789753
3789	0.2909860465
3790	0.2909194495
3791	0.2907909795
3792	0.2906723788
3793	0.2905036862
3794	0.2903835166
3795	0.2902628944
3796	0.290145272
3797	0.290007573
3798	0.2898670853
3799	0.2897966607
3800	0.2897036853
3801	0.2896235214
3802	0.2895165443
3803	0.2893956231
3804	0.2892399019
3805	0.2891794675
3806	0.2890871242
3807	0.2889790707
3808	0.2889232392
3809	0.2888532543
3810	0.2887696314
3811	0.2885396364
3812	0.2882866188
3813	0.2881219232
3814	0.288003812
3815	0.2878879373
3816	0.2877020406
3817	0.2876159788
3818	0.2874461654
3819	0.2873874784
3820	0.2872116123
3821	0.2869876808
3822	0.2869019228
3823	0.2867815225
3824	0.2866787393
3825	0.2865202689
3826	0.2864115006
3827	0.2863223481
3828	0.2861898891
3829	0.2860922137
3830	0.285954548
3831	0.2859339165
3832	0.2857660323
3833	0.2855899078
3834	0.2854893344
3835	0.2853286383
3836	0.285159631
3837	0.285155933
3838	0.2850739912
3839	0.284960578
3840	0.2849206716
3841	0.2847566149
3842	0.2845374424
3843	0.2844045193
3844	0.2843087033
3845	0.2841878583
3846	0.2840904713
3847	0.2839528899
3848	0.2838983467
3849	0.2837420689
3850	0.2836515394
3851	0.2834752247
3852	0.283336222
3853	0.2831735684
3854	0.2830155141
3855	0.2828420509
3856	0.2828407617
3857	0.2827310846
3858	0.2826193615
3859	0.2825572981
3860	0.2824888757
3861	0.2823706569
3862	0.2821755198
3863	0.2821735057
3864	0.282064746
3865	0.2819748306
3866	0.2818661166
3867	0.281766771
3868	0.2815693117
3869	0.2814755395
3870	0.2814740464
3871	0.2813777927
3872	0.2812448275
3873	0.2811442935
3874	0.2811001178
3875	0.281020067
3876	0.2809492035
3877	0.2808302371
3878	0.2807548884
3879	0.2805612631
3880	0.2804962489
3881	0.2803962031
3882	0.2802712644
3883	0.2801529293
3884	0.2800585067
3885	0.279935756
3886	0.2797824422
3887	0.279644357
3888	0.2795572289
3889	0.2794037474
3890	0.2793159679
3891	0.2791856782
3892	0.278947539
3893	0.2788209623
3894	0.2787239072
3895	0.2786716467
3896	0.2785147501
3897	0.2783541646
3898	0.278199865
3899	0.2780186981
3900	0.2779113716
3901	0.2778652714
3902	0.2777957905
3903	0.2776589331
3904	0.2776177995
3905	0.2775364563
3906	0.2773961727
3907	0.2772612286
3908	0.2770718186
3909	0.276952235
3910	0.2768634911
3911	0.2767573633
3912	0.2766608454
3913	0.2765470119
3914	0.2763539257
3915	0.2762945936
3916	0.276153155
3917	0.2759473528
3918	0.2757972681
3919	0.2754608916
3920	0.2752963812
3921	0.2752039457
3922	0.2750406389
3923	0.2749148443
3924	0.2748110726
3925	0.2747455149
3926	0.274616232
3927	0.2745304666
3928	0.2744378309
3929	0.2742522988
3930	0.274130382
3931	0.2740529323
3932	0.273949585
3933	0.27389799
3934	0.2738358713
3935	0.2736693004
3936	0.2735824008
3937	0.2734692718
3938	0.273365114
3939	0.2732493668
3940	0.273205574
3941	0.2731661968
3942	0.273053903
3943	0.272959085
3944	0.2728706549
3945	0.2726841503
3946	0.2725521
3947	0.272365927
3948	0.2722143008
3949	0.2721658925
3950	0.2720332695
3951	0.271874463
3952	0.2717595236
3953	0.2716897934
3954	0.2715851044
3955	0.2715317338
3956	0.2713950448
3957	0.2711900382
3958	0.271038939
3959	0.2709747352
3960	0.2709345473
3961	0.270802394
3962	0.2706212432
3963	0.2705028775
3964	0.2703268551
3965	0.2702254518
3966	0.2700693089
3967	0.269933078
3968	0.2698406952
3969	0.2697602901
3970	0.2696903469
3971	0.2695472379
3972	0.2694634428
3973	0.2693592386
3974	0.2692433864
3975	0.2691756889
3976	0.2691039292
3977	0.2690233683
3978	0.2689543663
3979	0.268848885
3980	0.2687630739
3981	0.2686242751
3982	0.2684325879
3983	0.268368457
3984	0.268262665
3985	0.2681661148
3986	0.2679693424
3987	0.2678667302
3988	0.2677623931
3989	0.2675806133
3990	0.2675028036
3991	0.2674098728
3992	0.2672615297
3993	0.2671562626
3994	0.2670673881
3995	0.2669262066
3996	0.2668656089
3997	0.2667387153
3998	0.2665460353
3999	0.2664588107
4000	0.2663789775
4001	0.2662469317
4002	0.2661933091
4003	0.2659646832
4004	0.2658646506
4005	0.2657246287
4006	0.2655868557
4007	0.2654369448
4008	0.2652760286
4009	0.2650949764
4010	0.2649857435
4011	0.2648100161
4012	0.2646393461
4013	0.2645521094
4014	0.2644337529
4015	0.2644049345
4016	0.2642807982
4017	0.2642049826
4018	0.2640919887
4019	0.2639338432
4020	0.2638609417
4021	0.2637632501
4022	0.2636474241
4023	0.2635814361
4024	0.2635799728
4025	0.2635312219
4026	0.2634381861
4027	0.2633188155
4028	0.2632369013
4029	0.2632090103
4030	0.2630123361
4031	0.2629667082
4032	0.2629562597
4033	0.2628164672
4034	0.2626579819
4035	0.2625827736
4036	0.2625146339
4037	0.2624575703
4038	0.2623756323
4039	0.2623735457
4040	0.2622087169
4041	0.2620677628
4042	0.2619638264
4043	0.2619058464
4044	0.2618446248
4045	0.2616918248
4046	0.2615975361
4047	0.2614094073
4048	0.2612926132
4049	0.261226554
4050	0.2610362526
4051	0.2608507711
4052	0.2607535724
4053	0.260618317
4054	0.2605009401
4055	0.260296926
4056	0.2602178978
4057	0.2600832336
4058	0.2600209393
4059	0.2598503308
4060	0.2596972976
4061	0.2595144091
4062	0.2594700342
4063	0.2594015259
4064	0.259299328
4065	0.2591968676
4066	0.2590963311
4067	0.2590079109
4068	0.2588944332
4069	0.2587307089
4070	0.2585847126
4071	0.2585219482
4072	0.2583722774
4073	0.2582076798
4074	0.258166788
4075	0.2580777893
4076	0.2579927773
4077	0.2578680511
4078	0.257763084
4079	0.25755879
4080	0.2575130626
4081	0.2574588618
4082	0.2573290505
4083	0.2572051124
4084	0.2570944373
4085	0.2569094244
4086	0.256788355
4087	0.2567071867
4088	0.2565870158
4089	0.2564324857
4090	0.2563298402
4091	0.2561321071
4092	0.2560251874
4093	0.2559084886
4094	0.255818211
4095	0.2556995406
4096	0.2555701881
4097	0.2555208017
4098	0.2554599918
4099	0.2553973571
4100	0.255336846
4101	0.2552376385
4102	0.2550682965
4103	0.2550009012
4104	0.2549062585
4105	0.2548016744
4106	0.2546300053
4107	0.2545566957
4108	0.254483521
4109	0.2543994558
4110	0.2543158936
4111	0.2542671262
4112	0.2542014545
4113	0.2541336787
4114	0.2540053334
4115	0.2538373018
4116	0.2536067877
4117	0.2535623685
4118	0.2534907137
4119	0.2533967871
4120	0.2532681589
4121	0.253126098
4122	0.2529683884
4123	0.2528994894
4124	0.25284238
4125	0.2526221068
4126	0.2524886022
4127	0.2524250008
4128	0.2522932121
4129	0.2522797774
4130	0.2521785579
4131	0.2521236599
4132	0.2520865734
4133	0.2519585194
4134	0.2518885411
4135	0.2517388835
4136	0.251592543
4137	0.2515162615
4138	0.2514224533
4139	0.2512691297
4140	0.2512269719
4141	0.2510712
4142	0.2510348143
4143	0.2509488976
4144	0.2508359918
4145	0.2507125321
4146	0.2506740636
4147	0.2505233728
4148	0.2504758851
4149	0.2504085495
4150	0.2503320737
4151	0.2502003424
4152	0.2501018755
4153	0.2499391174
4154	0.2498509081
4155	0.2498046702
4156	0.2496676992
4157	0.2495884868
4158	0.2494345188
4159	0.2493240327
4160	0.2492468771
4161	0.2491320676
4162	0.248977896
4163	0.2488760426
4164	0.2487123085
4165	0.2485933849
4166	0.2484523013
4167	0.2484168545
4168	0.2482988227
4169	0.2482739838
4170	0.2481721886
4171	0.2481191113
4172	0.2480532378
4173	0.2478594707
4174	0.2478129215
4175	0.2476634846
4176	0.2475229359
4177	0.2474100068
4178	0.2473587316
4179	0.24724384
4180	0.2471767956
4181	0.2471094268
4182	0.2469534041
4183	0.2468375994
4184	0.246664482
4185	0.2465734056
4186	0.2464574384
4187	0.2463396484
4188	0.2462889441
4189	0.2461144821
4190	0.246031323
4191	0.2459644401
4192	0.2459252791
4193	0.2458672082
4194	0.2458385625
4195	0.2456992636
4196	0.24557301
4197	0.2454660189
4198	0.2454215741
4199	0.245322295
4200	0.2452518387
4201	0.245165044
4202	0.245046203
4203	0.2449417954
4204	0.2448629099
4205	0.2446965501
4206	0.2446028207
4207	0.2444351793
4208	0.2443121055
4209	0.2442139566
4210	0.2440284136
4211	0.2439096675
4212	0.2437903759
4213	0.2436708367
4214	0.2434975731
4215	0.2433923579
4216	0.2433061116
4217	0.243208088
4218	0.2431378532
4219	0.2430944503
4220	0.2430049049
4221	0.2429677084
4222	0.2428844807
4223	0.2428294526
4224	0.2427020303
4225	0.2425916665
4226	0.2425426114
4227	0.2424179535
4228	0.2423349256
4229	0.2422911921
4230	0.2422165508
4231	0.242087527
4232	0.2420428194
4233	0.2419662629
4234	0.2418462518
4235	0.2417042296
4236	0.2416108596
4237	0.2414863695
4238	0.2413615788
4239	0.2412754596
4240	0.2411862651
4241	0.2411274086
4242	0.2409898647
4243	0.2409192709
4244	0.2408399006
4245	0.2407359248
4246	0.2405872036
4247	0.2405479275
4248	0.2404735671
4249	0.2404298911
4250	0.2403182245
4251	0.2401681899
4252	0.2400924526
4253	0.2399890832
4254	0.2399029902
4255	0.2397912433
4256	0.2396647444
4257	0.2395807048
4258	0.2394373233
4259	0.2393072279
4260	0.2392467214
4261	0.2391120286
4262	0.2389427062
4263	0.2388085056
4264	0.2387337079
4265	0.2385969351
4266	0.2384785566
4267	0.2383532038
4268	0.2382704902
4269	0.2381506365
4270	0.2379962457
4271	0.2379469126
4272	0.2378994751
4273	0.2377788867
4274	0.237661477
4275	0.2376135696
4276	0.2374603922
4277	0.2373537051
4278	0.2372274969
4279	0.2371122127
4280	0.2370521865
4281	0.236938109
4282	0.2368327053
4283	0.2365782724
4284	0.2365475122
4285	0.2364269724
4286	0.2363328953
4287	0.2362605859
4288	0.236168391
4289	0.2360483982
4290	0.2359035888
4291	0.2358803372
4292	0.2357678856
4293	0.235686865
4294	0.2355127007
4295	0.2353972667
4296	0.2352533349
4297	0.2350872948
4298	0.2349837016
4299	0.2349538345
4300	0.2347619574
4301	0.2345627
4302	0.2345093374
4303	0.234366973
4304	0.2342627323
4305	0.2341086478
4306	0.233906837
4307	0.2338454101
4308	0.2337573444
4309	0.2336514298
4310	0.2335511968
4311	0.2334271328
4312	0.2333534891
4313	0.2333034643
4314	0.2332445226
4315	0.2331765026
4316	0.2330812361
4317	0.2330162459
4318	0.2329684811
4319	0.232782697
4320	0.2327171239
4321	0.232620857
4322	0.2325830885
4323	0.232437894
4324	0.2323740247
4325	0.232229318
4326	0.2321340198
4327	0.2320006718
4328	0.2319250596
4329	0.2318399894
4330	0.2317066654
4331	0.2316699806
4332	0.2315369904
4333	0.2313463426
4334	0.2312077024
4335	0.2310987774
4336	0.2310354464
4337	0.2309895495
4338	0.2308267887
4339	0.2307739611
4340	0.2307011192
4341	0.2305895676
4342	0.230524764
4343	0.2303780956
4344	0.2303296068
4345	0.2302303126
4346	0.2301250483
4347	0.2300931904
4348	0.2299928656
4349	0.229908801
4350	0.2297755228
4351	0.229615386
4352	0.2295255473
4353	0.2294971116
4354	0.2294910146
4355	0.2293439121
4356	0.2292437158
4357	0.2291488821
4358	0.2290431951
4359	0.2289835012
4360	0.2289025285
4361	0.2288431598
4362	0.2287651392
4363	0.228675006
4364	0.2285155364
4365	0.2283956082
4366	0.2283469954
4367	0.2282991867
4368	0.2281679972
4369	0.2280827883
4370	0.2280063027
4371	0.2279525578
4372	0.2278637722
4373	0.2278628056
4374	0.2277882846
4375	0.2277500024
4376	0.2277114828
4377	0.2277042121
4378	0.2276072403
4379	0.2275034857
4380	0.2274176183
4381	0.2272990004
4382	0.227297866
4383	0.2272723714
4384	0.22718211
4385	0.2270317658
4386	0.2268734371
4387	0.2267588351
4388	0.2266328515
4389	0.2265539349
4390	0.2264882807
4391	0.2264133152
4392	0.2263059626
4393	0.2262159934
4394	0.2260984445
4395	0.2259862119
4396	0.2258605075
4397	0.225768756
4398	0.2257171717
4399	0.2255966209
4400	0.2255073351
4401	0.2253789218
4402	0.2253425184
4403	0.2252420807
4404	0.2251492676
4405	0.2250638825
4406	0.2249430238
4407	0.2249297103
4408	0.2248386534
4409	0.2246576835
4410	0.2245930483
4411	0.2244712684
4412	0.2243424996
4413	0.2242219316
4414	0.2241745774
4415	0.2241275839
4416	0.2239503821
4417	0.2237856245
4418	0.2237301344
4419	0.223683433
4420	0.2235469542
4421	0.2234203319
4422	0.2232833129
4423	0.2232266947
4424	0.2231738022
4425	0.2231280643
4426	0.2229677673
4427	0.2228563694
4428	0.2227938337
4429	0.2227296824
4430	0.222696335
4431	0.2225549824
4432	0.2224882667
4433	0.222371916
4434	0.2222722626
4435	0.2222006318
4436	0.2220631393
4437	0.2219994687
4438	0.2218639622
4439	0.2217597098
4440	0.221679837
4441	0.2215994013
4442	0.2214674003
4443	0.2213257045
4444	0.2212726348
4445	0.2211182252
4446	0.2209910609
4447	0.22092495
4448	0.2208060815
4449	0.2207298146
4450	0.2206409431
4451	0.2205528727
4452	0.2205517967
4453	0.2204050761
4454	0.2203334021
4455	0.220296885
4456	0.2201549654
4457	0.2199376266
4458	0.2198575792
4459	0.2198285117
4460	0.2197563612
4461	0.2196802311
4462	0.2195967298
4463	0.2194532394
4464	0.2194276708
4465	0.2193282332
4466	0.2191447152
4467	0.2189999852
4468	0.2189357971
4469	0.2188570114
4470	0.2187612114
4471	0.2186723291
4472	0.2186202259
4473	0.2185408519
4474	0.2184248257
4475	0.2182994435
4476	0.2181537845
4477	0.2180598712
4478	0.2180345969
4479	0.2178775737
4480	0.2178293604
4481	0.2177064174
4482	0.2176834725
