iter	Passed	Remaining
3222	43884	24195
3223	43898	24182
3224	43911	24168
3225	43924	24154
3226	43937	24140
3227	43950	24126
3228	43963	24112
3229	43976	24098
3230	43988	24084
3231	44002	24070
3232	44015	24056
3233	44028	24042
3234	44041	24028
3235	44054	24014
3236	44066	24000
3237	44079	23986
3238	44092	23972
3239	44105	23958
3240	44118	23944
3241	44131	23930
3242	44144	23916
3243	44157	23902
3244	44170	23888
3245	44182	23874
3246	44195	23860
3247	44207	23846
3248	44220	23831
3249	44233	23817
3250	44245	23803
3251	44258	23789
3252	44271	23775
3253	44284	23761
3254	44297	23747
3255	44309	23733
3256	44322	23719
3257	44335	23705
3258	44347	23691
3259	44360	23677
3260	44373	23663
3261	44385	23648
3262	44399	23635
3263	44402	23615
3264	44415	23602
3265	44428	23588
3266	44440	23573
3267	44453	23559
3268	44466	23545
3269	44478	23531
3270	44500	23522
3271	44514	23508
3272	44527	23495
3273	44540	23481
3274	44553	23466
3275	44566	23452
3276	44579	23439
3277	44593	23425
3278	44606	23411
3279	44620	23398
3280	44632	23384
3281	44646	23370
3282	44659	23356
3283	44672	23342
3284	44685	23329
3285	44699	23315
3286	44712	23301
3287	44734	23292
3288	44748	23278
3289	44760	23264
3290	44775	23251
3291	44791	23239
3292	44809	23227
3293	44822	23214
3294	44835	23200
3295	44848	23186
3296	44860	23172
3297	44873	23158
3298	44887	23144
3299	44899	23130
3300	44914	23117
3301	44927	23103
3302	44940	23089
3303	44953	23075
3304	44966	23061
3305	44978	23047
3306	44991	23033
3307	45004	23019
3308	45017	23005
3309	45030	22991
3310	45044	22977
3311	45056	22963
3312	45069	22949
3313	45083	22936
3314	45096	22922
3315	45109	22908
3316	45122	22894
3317	45134	22880
3318	45148	22866
3319	45161	22852
3320	45173	22838
3321	45185	22824
3322	45199	22810
3323	45211	22796
3324	45224	22782
3325	45237	22768
3326	45250	22754
3327	45262	22740
3328	45275	22726
3329	45287	22711
3330	45301	22698
3331	45313	22684
3332	45327	22670
3333	45339	22656
3334	45352	22642
3335	45365	22628
3336	45378	22614
3337	45390	22600
3338	45404	22586
3339	45417	22572
3340	45430	22558
3341	45443	22544
3342	45456	22530
3343	45468	22516
3344	45481	22502
3345	45494	22488
3346	45508	22475
3347	45521	22461
3348	45534	22447
3349	45547	22433
3350	45560	22419
3351	45572	22405
3352	45586	22391
3353	45599	22378
3354	45612	22364
3355	45626	22350
3356	45640	22337
3357	45653	22323
3358	45666	22309
3359	45679	22295
3360	45691	22281
3361	45705	22267
3362	45722	22256
3363	45740	22244
3364	45753	22230
3365	45766	22216
3366	45778	22202
3367	45791	22188
3368	45804	22175
3369	45817	22161
3370	45830	22147
3371	45843	22133
3372	45855	22119
3373	45868	22104
3374	45881	22090
3375	45894	22077
3376	45908	22063
3377	45921	22049
3378	45934	22035
3379	45947	22021
3380	45960	22008
3381	45976	21995
3382	45990	21982
3383	46004	21968
3384	46016	21954
3385	46029	21940
3386	46041	21926
3387	46054	21912
3388	46068	21898
3389	46081	21885
3390	46095	21871
3391	46108	21857
3392	46121	21843
3393	46135	21830
3394	46147	21816
3395	46160	21802
3396	46173	21788
3397	46185	21774
3398	46199	21761
3399	46213	21747
3400	46225	21733
3401	46237	21718
3402	46250	21705
3403	46263	21691
3404	46276	21677
3405	46288	21662
3406	46301	21649
3407	46314	21635
3408	46327	21621
3409	46340	21607
3410	46353	21593
3411	46365	21579
3412	46378	21565
3413	46392	21551
3414	46404	21537
3415	46417	21523
3416	46430	21510
3417	46442	21495
3418	46455	21481
3419	46468	21467
3420	46480	21453
3421	46493	21439
3422	46506	21425
3423	46518	21411
3424	46531	21397
3425	46543	21383
3426	46556	21369
3427	46569	21355
3428	46581	21341
3429	46595	21327
3430	46608	21313
3431	46621	21300
3432	46634	21286
3433	46647	21272
3434	46660	21258
3435	46672	21244
3436	46684	21230
3437	46703	21218
3438	46715	21204
3439	46732	21192
3440	46745	21178
3441	46757	21164
3442	46770	21150
3443	46783	21136
3444	46797	21123
3445	46810	21109
3446	46823	21095
3447	46835	21081
3448	46847	21067
3449	46860	21053
3450	46872	21039
3451	46886	21025
3452	46900	21012
3453	46913	20998
3454	46925	20984
3455	46938	20970
3456	46951	20956
3457	46964	20942
3458	46976	20928
3459	46989	20914
3460	47003	20900
3461	47015	20886
3462	47027	20872
3463	47040	20858
3464	47053	20844
3465	47065	20830
3466	47079	20817
3467	47092	20803
3468	47105	20789
3469	47117	20775
3470	47131	20761
3471	47143	20747
3472	47156	20733
3473	47169	20719
3474	47181	20705
3475	47194	20691
3476	47207	20677
3477	47220	20663
3478	47233	20650
3479	47245	20636
3480	47258	20622
3481	47271	20608
3482	47283	20594
3483	47296	20580
3484	47310	20566
3485	47322	20552
3486	47334	20538
3487	47347	20524
3488	47360	20510
3489	47373	20496
3490	47387	20483
3491	47401	20469
3492	47413	20455
3493	47426	20442
3494	47439	20428
3495	47452	20414
3496	47465	20400
3497	47478	20386
3498	47491	20372
3499	47504	20359
3500	47517	20345
3501	47530	20331
3502	47542	20317
3503	47556	20303
3504	47568	20289
3505	47581	20275
3506	47595	20262
3507	47608	20248
3508	47622	20235
3509	47635	20221
3510	47647	20207
3511	47660	20193
3512	47672	20179
3513	47685	20165
3514	47703	20153
3515	47716	20139
3516	47734	20128
3517	47747	20114
3518	47760	20100
3519	47773	20086
3520	47786	20072
3521	47800	20059
3522	47813	20045
3523	47825	20031
3524	47839	20017
3525	47851	20003
3526	47864	19990
3527	47878	19976
3528	47892	19962
3529	47905	19949
3530	47918	19935
3531	47931	19921
3532	47943	19907
3533	47956	19893
3534	47968	19879
3535	47981	19865
3536	47994	19851
3537	48007	19837
3538	48020	19824
3539	48032	19810
3540	48045	19796
3541	48059	19782
3542	48072	19768
3543	48085	19755
3544	48098	19741
3545	48112	19728
3546	48125	19714
3547	48138	19700
3548	48151	19686
3549	48164	19672
3550	48177	19658
3551	48190	19645
3552	48203	19631
3553	48215	19617
3554	48228	19603
3555	48240	19589
3556	48253	19575
3557	48265	19561
3558	48278	19547
3559	48291	19533
3560	48304	19519
3561	48317	19506
3562	48330	19492
3563	48343	19478
3564	48356	19464
3565	48370	19451
3566	48382	19437
3567	48395	19423
3568	48408	19409
3569	48421	19395
3570	48434	19381
3571	48446	19367
3572	48459	19353
3573	48471	19339
3574	48484	19325
3575	48496	19311
3576	48510	19298
3577	48522	19284
3578	48535	19270
3579	48548	19256
3580	48561	19242
3581	48574	19229
3582	48587	19215
3583	48601	19201
3584	48614	19188
3585	48627	19174
3586	48640	19160
3587	48653	19146
3588	48665	19132
3589	48681	19120
3590	48696	19106
3591	48709	19093
3592	48721	19079
3593	48739	19067
3594	48752	19053
3595	48765	19039
3596	48778	19025
3597	48791	19012
3598	48810	19000
3599	48823	18986
3600	48836	18972
3601	48848	18959
3602	48863	18945
3603	48876	18932
3604	48890	18918
3605	48902	18904
3606	48915	18890
3607	48927	18876
3608	48940	18862
3609	48952	18848
3610	48965	18834
3611	48978	18821
3612	48990	18807
3613	49003	18793
3614	49016	18779
3615	49029	18765
3616	49042	18752
3617	49055	18738
3618	49068	18724
3619	49081	18710
3620	49094	18696
3621	49108	18683
3622	49121	18669
3623	49133	18655
3624	49146	18641
3625	49159	18627
3626	49172	18614
3627	49185	18600
3628	49197	18586
3629	49210	18572
3630	49223	18558
3631	49235	18544
3632	49248	18530
3633	49261	18517
3634	49274	18503
3635	49287	18489
3636	49300	18475
3637	49313	18461
3638	49325	18448
3639	49338	18434
3640	49351	18420
3641	49364	18406
3642	49377	18392
3643	49389	18378
3644	49402	18364
3645	49414	18350
3646	49427	18337
3647	49445	18325
3648	49465	18314
3649	49478	18300
3650	49492	18287
3651	49506	18273
3652	49518	18259
3653	49531	18245
3654	49544	18231
3655	49557	18218
3656	49570	18204
3657	49584	18190
3658	49598	18177
3659	49611	18163
3660	49624	18149
3661	49636	18135
3662	49648	18121
3663	49661	18108
3664	49679	18096
3665	49692	18082
3666	49705	18068
3667	49718	18054
3668	49735	18042
3669	49747	18028
3670	49761	18014
3671	49774	18001
3672	49787	17987
3673	49801	17974
3674	49814	17960
3675	49827	17946
3676	49840	17932
3677	49854	17919
3678	49867	17905
3679	49881	17892
3680	49894	17878
3681	49907	17864
3682	49920	17850
3683	49933	17837
3684	49945	17823
3685	49958	17809
3686	49971	17795
3687	49983	17781
3688	49996	17767
3689	50009	17753
3690	50021	17740
3691	50035	17726
3692	50047	17712
3693	50061	17699
3694	50074	17685
3695	50087	17671
3696	50102	17658
3697	50114	17644
3698	50127	17630
3699	50140	17616
3700	50153	17603
3701	50165	17589
3702	50177	17575
3703	50190	17561
3704	50203	17547
3705	50216	17533
3706	50228	17519
3707	50241	17505
3708	50254	17492
3709	50267	17478
3710	50280	17464
3711	50292	17450
3712	50305	17437
3713	50318	17423
3714	50330	17409
3715	50343	17395
3716	50358	17382
3717	50371	17368
3718	50384	17354
3719	50397	17341
3720	50410	17327
3721	50423	17313
3722	50435	17299
3723	50448	17285
3724	50461	17272
3725	50474	17258
3726	50489	17245
3727	50506	17233
3728	50519	17219
3729	50532	17205
3730	50545	17191
3731	50558	17177
3732	50571	17164
3733	50584	17150
3734	50598	17137
3735	50611	17123
3736	50624	17109
3737	50637	17095
3738	50649	17082
3739	50667	17069
3740	50679	17055
3741	50693	17042
3742	50706	17028
3743	50719	17014
3744	50735	17002
3745	50748	16988
3746	50761	16974
3747	50774	16960
3748	50787	16947
3749	50799	16933
3750	50812	16919
3751	50825	16905
3752	50837	16891
3753	50853	16878
3754	50866	16865
3755	50879	16851
3756	50892	16837
3757	50905	16823
3758	50917	16810
3759	50930	16796
3760	50943	16782
3761	50956	16768
3762	50969	16755
3763	50987	16742
3764	50999	16728
3765	51012	16715
3766	51026	16701
3767	51039	16688
3768	51053	16674
3769	51065	16660
3770	51078	16646
3771	51093	16633
3772	51106	16620
3773	51119	16606
3774	51131	16592
3775	51144	16578
3776	51158	16565
3777	51170	16551
3778	51183	16537
3779	51195	16523
3780	51208	16509
3781	51221	16496
3782	51234	16482
3783	51255	16471
3784	51268	16457
3785	51281	16443
3786	51294	16429
3787	51308	16416
3788	51320	16402
3789	51333	16388
3790	51347	16375
3791	51360	16361
3792	51372	16347
3793	51385	16334
3794	51398	16320
3795	51412	16306
3796	51424	16292
3797	51437	16279
3798	51450	16265
3799	51463	16251
3800	51476	16237
3801	51488	16224
3802	51501	16210
3803	51514	16196
3804	51527	16182
3805	51540	16168
3806	51554	16155
3807	51567	16141
3808	51580	16128
3809	51592	16114
3810	51606	16100
3811	51618	16086
3812	51631	16072
3813	51643	16059
3814	51661	16046
3815	51674	16033
3816	51687	16019
3817	51700	16005
3818	51714	15992
3819	51731	15979
3820	51744	15966
3821	51757	15952
3822	51769	15938
3823	51783	15924
3824	51795	15911
3825	51808	15897
3826	51821	15883
3827	51835	15870
3828	51849	15856
3829	51863	15843
3830	51876	15829
3831	51889	15815
3832	51902	15802
3833	51915	15788
3834	51928	15774
3835	51941	15761
3836	51954	15747
3837	51967	15733
3838	51980	15719
3839	51992	15706
3840	52005	15692
3841	52018	15678
3842	52031	15665
3843	52044	15651
3844	52057	15637
3845	52071	15624
3846	52084	15610
3847	52097	15596
3848	52109	15582
3849	52122	15569
3850	52135	15555
3851	52148	15541
3852	52161	15527
3853	52173	15514
3854	52186	15500
3855	52199	15486
3856	52212	15472
3857	52224	15458
3858	52237	15445
3859	52250	15431
3860	52263	15417
3861	52276	15404
3862	52290	15390
3863	52302	15376
3864	52315	15362
3865	52328	15349
3866	52341	15335
3867	52355	15322
3868	52370	15309
3869	52386	15296
3870	52398	15282
3871	52411	15268
3872	52424	15254
3873	52437	15241
3874	52452	15228
3875	52465	15214
3876	52477	15200
3877	52490	15186
3878	52503	15172
3879	52516	15159
3880	52528	15145
3881	52541	15131
3882	52554	15117
3883	52567	15104
3884	52580	15090
3885	52593	15076
3886	52606	15063
3887	52618	15049
3888	52631	15035
3889	52649	15023
3890	52662	15009
3891	52674	14995
3892	52687	14982
3893	52700	14968
3894	52715	14955
3895	52731	14942
3896	52744	14928
3897	52757	14914
3898	52770	14901
3899	52783	14887
3900	52796	14873
3901	52809	14860
3902	52822	14846
3903	52835	14832
3904	52848	14819
3905	52862	14805
3906	52874	14791
3907	52887	14778
3908	52900	14764
3909	52913	14750
3910	52927	14737
3911	52940	14723
3912	52953	14710
3913	52966	14696
3914	52978	14682
3915	52991	14668
3916	53004	14655
3917	53018	14641
3918	53030	14627
3919	53044	14614
3920	53057	14600
3921	53071	14587
3922	53084	14573
3923	53096	14559
3924	53109	14545
3925	53122	14532
3926	53134	14518
3927	53147	14504
3928	53160	14490
3929	53174	14477
3930	53191	14464
3931	53204	14451
3932	53217	14437
3933	53230	14423
3934	53243	14410
3935	53256	14396
3936	53269	14382
3937	53282	14369
3938	53295	14355
3939	53308	14341
3940	53321	14328
3941	53334	14314
3942	53347	14300
3943	53359	14287
3944	53372	14273
3945	53385	14259
3946	53398	14245
3947	53411	14232
3948	53424	14218
3949	53437	14205
3950	53451	14191
3951	53464	14177
3952	53476	14163
3953	53489	14150
3954	53502	14136
3955	53516	14123
3956	53529	14109
3957	53543	14096
3958	53557	14082
3959	53569	14068
3960	53582	14055
3961	53595	14041
3962	53608	14027
3963	53621	14014
3964	53639	14001
3965	53652	13987
3966	53664	13974
3967	53677	13960
3968	53690	13946
3969	53703	13933
3970	53720	13920
3971	53733	13906
3972	53746	13893
3973	53759	13879
3974	53772	13865
3975	53785	13852
3976	53797	13838
3977	53811	13824
3978	53824	13811
3979	53837	13797
3980	53851	13784
3981	53864	13770
3982	53877	13756
3983	53890	13743
3984	53903	13729
3985	53924	13717
3986	53938	13704
3987	53951	13690
3988	53964	13677
3989	53977	13663
3990	53990	13649
3991	54004	13636
3992	54017	13622
3993	54031	13609
3994	54044	13595
3995	54058	13582
3996	54070	13568
3997	54083	13554
3998	54096	13540
3999	54108	13527
4000	54121	13513
4001	54135	13500
4002	54148	13486
4003	54160	13472
4004	54173	13458
4005	54186	13445
4006	54199	13431
4007	54212	13417
4008	54225	13404
4009	54238	13390
4010	54251	13376
4011	54263	13363
4012	54276	13349
4013	54289	13335
4014	54302	13322
4015	54317	13308
4016	54330	13295
4017	54342	13281
4018	54355	13267
4019	54368	13254
4020	54381	13240
4021	54404	13229
4022	54417	13215
4023	54430	13201
4024	54443	13188
4025	54456	13174
4026	54468	13160
4027	54481	13147
4028	54494	13133
4029	54507	13119
4030	54521	13106
4031	54534	13092
4032	54548	13079
4033	54560	13065
4034	54573	13051
4035	54586	13037
4036	54599	13024
4037	54613	13011
4038	54630	12998
4039	54642	12984
4040	54655	12970
4041	54668	12957
4042	54681	12943
4043	54693	12929
4044	54706	12915
4045	54725	12903
4046	54738	12890
4047	54759	12878
4048	54778	12866
4049	54791	12852
4050	54805	12838
4051	54818	12825
4052	54831	12811
4053	54845	12798
4054	54857	12784
4055	54871	12770
4056	54884	12757
4057	54896	12743
4058	54909	12729
4059	54922	12716
4060	54935	12702
4061	54948	12688
4062	54960	12674
4063	54973	12661
4064	54985	12647
4065	54999	12633
4066	55012	12620
4067	55025	12606
4068	55039	12593
4069	55052	12579
4070	55064	12565
4071	55077	12552
4072	55090	12538
4073	55103	12524
4074	55116	12511
4075	55129	12497
4076	55142	12483
4077	55155	12470
4078	55168	12456
4079	55181	12442
4080	55193	12429
4081	55206	12415
4082	55220	12401
4083	55232	12388
4084	55245	12374
4085	55258	12360
4086	55271	12347
4087	55284	12333
4088	55298	12320
4089	55311	12306
4090	55324	12292
4091	55337	12279
4092	55349	12265
4093	55362	12251
4094	55375	12238
4095	55388	12224
4096	55402	12210
4097	55415	12197
4098	55428	12183
4099	55441	12170
4100	55453	12156
4101	55466	12142
4102	55479	12128
4103	55492	12115
4104	55506	12101
4105	55519	12088
4106	55532	12074
4107	55546	12061
4108	55559	12047
4109	55572	12033
4110	55584	12020
4111	55597	12006
4112	55615	11993
4113	55638	11982
4114	55652	11968
4115	55664	11955
4116	55677	11941
4117	55690	11927
4118	55703	11914
4119	55723	11902
4120	55737	11888
4121	55750	11875
4122	55763	11861
4123	55776	11847
4124	55791	11834
4125	55804	11820
4126	55817	11807
4127	55831	11793
4128	55844	11780
4129	55857	11766
4130	55870	11752
4131	55884	11739
4132	55901	11726
4133	55914	11713
4134	55928	11699
4135	55941	11685
4136	55953	11672
4137	55966	11658
4138	55979	11644
4139	55992	11631
4140	56007	11617
4141	56020	11604
4142	56034	11590
4143	56046	11577
4144	56058	11563
4145	56071	11549
4146	56084	11536
4147	56097	11522
4148	56110	11508
4149	56123	11495
4150	56135	11481
4151	56148	11467
4152	56161	11454
4153	56174	11440
4154	56187	11426
4155	56199	11413
4156	56212	11399
4157	56225	11385
4158	56238	11372
4159	56251	11358
4160	56264	11344
4161	56277	11331
4162	56290	11317
4163	56304	11304
4164	56316	11290
4165	56329	11276
4166	56342	11263
4167	56354	11249
4168	56367	11235
4169	56380	11222
4170	56393	11208
4171	56406	11194
4172	56419	11181
4173	56433	11167
4174	56445	11153
4175	56458	11140
4176	56471	11126
4177	56483	11112
4178	56496	11099
4179	56510	11085
4180	56523	11072
4181	56536	11058
4182	56549	11044
4183	56562	11031
4184	56575	11017
4185	56587	11003
4186	56605	10991
4187	56618	10977
4188	56631	10964
4189	56644	10950
4190	56657	10936
4191	56670	10923
4192	56683	10909
4193	56695	10895
4194	56709	10882
4195	56727	10869
4196	56740	10856
4197	56753	10842
4198	56766	10828
4199	56780	10815
4200	56793	10801
4201	56806	10788
4202	56818	10774
4203	56832	10760
4204	56844	10747
4205	56863	10734
4206	56875	10720
4207	56888	10707
4208	56901	10693
4209	56914	10679
4210	56927	10666
4211	56940	10652
4212	56952	10638
4213	56965	10625
4214	56978	10611
4215	56992	10598
4216	57005	10584
4217	57018	10571
4218	57032	10557
4219	57044	10543
4220	57056	10530
4221	57069	10516
4222	57081	10502
4223	57094	10488
4224	57108	10475
4225	57121	10461
4226	57133	10448
4227	57146	10434
4228	57159	10420
4229	57171	10407
4230	57184	10393
4231	57202	10380
4232	57215	10367
4233	57230	10353
4234	57243	10340
4235	57258	10327
4236	57270	10313
4237	57286	10300
4238	57298	10286
4239	57311	10272
4240	57324	10259
4241	57337	10245
4242	57350	10231
4243	57363	10218
4244	57376	10204
4245	57388	10191
4246	57401	10177
4247	57415	10163
4248	57428	10150
4249	57440	10136
4250	57453	10122
4251	57466	10109
4252	57478	10095
4253	57493	10082
4254	57505	10068
4255	57519	10055
4256	57532	10041
4257	57544	10027
4258	57558	10014
4259	57571	10000
4260	57584	9987
4261	57600	9974
4262	57613	9960
4263	57626	9946
4264	57639	9933
4265	57652	9919
4266	57665	9906
4267	57678	9892
4268	57691	9878
4269	57703	9865
4270	57716	9851
4271	57734	9838
4272	57747	9825
4273	57760	9811
4274	57774	9798
4275	57788	9784
4276	57801	9770
4277	57814	9757
4278	57827	9743
4279	57839	9730
4280	57852	9716
4281	57865	9702
4282	57878	9689
4283	57891	9675
4284	57904	9661
4285	57917	9648
4286	57930	9634
4287	57943	9621
4288	57956	9607
4289	57969	9593
4290	57982	9580
4291	57995	9566
4292	58012	9553
4293	58024	9540
4294	58037	9526
4295	58050	9512
4296	58063	9499
4297	58076	9485
4298	58089	9472
4299	58101	9458
4300	58114	9444
4301	58126	9431
4302	58139	9417
4303	58152	9403
4304	58165	9390
4305	58178	9376
4306	58191	9363
4307	58204	9349
4308	58217	9335
4309	58230	9322
4310	58243	9308
4311	58256	9295
4312	58269	9281
4313	58281	9267
4314	58295	9254
4315	58307	9240
4316	58320	9226
4317	58333	9213
4318	58346	9199
4319	58359	9186
4320	58371	9172
4321	58385	9158
4322	58397	9145
4323	58410	9131
4324	58423	9118
4325	58436	9104
4326	58449	9090
4327	58462	9077
4328	58476	9063
4329	58489	9050
4330	58502	9036
4331	58515	9023
4332	58529	9009
4333	58542	8996
4334	58555	8982
4335	58567	8968
4336	58585	8955
4337	58598	8942
4338	58610	8928
4339	58624	8915
4340	58636	8901
4341	58649	8887
4342	58662	8874
4343	58675	8860
4344	58687	8847
4345	58700	8833
4346	58712	8819
4347	58730	8806
4348	58744	8793
4349	58763	8780
4350	58777	8767
4351	58790	8753
4352	58803	8740
4353	58816	8726
4354	58829	8713
4355	58842	8699
4356	58855	8685
4357	58868	8672
4358	58881	8658
4359	58894	8645
4360	58907	8631
4361	58920	8617
4362	58933	8604
4363	58945	8590
4364	58959	8577
4365	58971	8563
4366	58984	8549
4367	58997	8536
4368	59012	8522
4369	59024	8509
4370	59037	8495
4371	59049	8481
4372	59062	8468
4373	59074	8454
4374	59086	8440
4375	59099	8427
4376	59112	8413
4377	59116	8398
4378	59129	8385
4379	59142	8371
4380	59155	8358
4381	59167	8344
4382	59180	8330
4383	59192	8317
4384	59205	8303
4385	59218	8290
4386	59231	8276
4387	59243	8262
4388	59258	8249
4389	59271	8235
4390	59284	8222
4391	59296	8208
4392	59309	8195
4393	59322	8181
4394	59337	8168
4395	59357	8155
4396	59369	8141
4397	59382	8128
4398	59395	8114
4399	59408	8101
4400	59420	8087
4401	59434	8073
4402	59446	8060
4403	59459	8046
4404	59472	8033
4405	59485	8019
4406	59499	8006
4407	59512	7992
4408	59525	7979
4409	59538	7965
4410	59551	7951
4411	59568	7938
4412	59581	7925
4413	59596	7912
4414	59613	7898
4415	59632	7886
4416	59644	7872
4417	59657	7858
4418	59670	7845
4419	59682	7831
4420	59695	7818
4421	59708	7804
4422	59726	7791
4423	59739	7778
4424	59753	7764
4425	59766	7751
4426	59787	7738
4427	59800	7724
4428	59813	7711
4429	59827	7697
4430	59840	7684
4431	59853	7670
4432	59866	7657
4433	59879	7643
4434	59892	7630
4435	59905	7616
4436	59918	7602
4437	59931	7589
4438	59943	7575
4439	59957	7562
4440	59970	7548
4441	59990	7535
4442	60002	7522
4443	60015	7508
4444	60028	7495
4445	60041	7481
4446	60053	7467
4447	60066	7454
4448	60078	7440
4449	60091	7427
4450	60104	7413
4451	60116	7399
4452	60129	7386
4453	60141	7372
4454	60154	7359
4455	60168	7345
4456	60180	7331
4457	60193	7318
4458	60206	7304
4459	60219	7291
4460	60233	7277
4461	60247	7264
4462	60260	7250
4463	60273	7237
4464	60286	7223
4465	60299	7209
4466	60312	7196
4467	60325	7182
4468	60338	7169
4469	60352	7155
4470	60365	7142
4471	60378	7128
4472	60391	7115
4473	60403	7101
4474	60416	7087
4475	60429	7074
4476	60447	7061
4477	60463	7048
4478	60476	7034
4479	60490	7021
4480	60502	7007
4481	60515	6993
4482	60528	6980
4483	60541	6966
4484	60556	6953
4485	60571	6940
4486	60584	6926
4487	60597	6913
4488	60610	6899
4489	60623	6885
4490	60636	6872
4491	60649	6858
4492	60662	6845
4493	60674	6831
4494	60687	6818
4495	60700	6804
4496	60717	6791
4497	60730	6777
4498	60745	6764
4499	60758	6750
4500	60771	6737
4501	60784	6723
4502	60798	6710
4503	60811	6696
4504	60826	6683
4505	60841	6670
4506	60854	6656
4507	60867	6643
4508	60880	6629
4509	60892	6615
4510	60905	6602
4511	60918	6588
4512	60930	6575
4513	60944	6561
4514	60957	6548
4515	60970	6534
4516	60984	6521
4517	60997	6507
4518	61009	6493
4519	61022	6480
4520	61036	6466
4521	61048	6453
4522	61061	6439
4523	61073	6425
4524	61086	6412
4525	61099	6398
4526	61112	6385
4527	61125	6371
4528	61137	6358
4529	61150	6344
4530	61163	6331
4531	61176	6317
4532	61189	6303
4533	61201	6290
4534	61214	6276
4535	61227	6263
4536	61242	6249
4537	61255	6236
4538	61267	6222
4539	61280	6209
4540	61292	6195
4541	61305	6181
4542	61318	6168
4543	61331	6154
4544	61344	6141
4545	61357	6127
4546	61370	6114
4547	61384	6100
4548	61396	6087
4549	61409	6073
4550	61422	6059
4551	61435	6046
4552	61448	6032
4553	61461	6019
4554	61475	6005
4555	61488	5992
4556	61501	5978
4557	61514	5965
4558	61527	5951
4559	61540	5938
4560	61559	5925
4561	61573	5911
4562	61586	5898
4563	61599	5884
4564	61612	5871
4565	61625	5857
4566	61639	5844
4567	61653	5830
4568	61666	5817
4569	61679	5803
4570	61692	5789
4571	61705	5776
4572	61721	5763
4573	61741	5750
4574	61796	5740
4575	61834	5729
4576	61870	5717
4577	61934	5709
4578	61967	5697
4579	61999	5685
4580	62035	5674
4581	62060	5661
4582	62086	5649
4583	62101	5635
4584	62117	5622
4585	62131	5608
4586	62145	5595
4587	62159	5581
4588	62175	5568
4589	62191	5555
4590	62205	5541
4591	62226	5528
4592	62245	5515
4593	62261	5502
4594	62277	5489
4595	62300	5476
4596	62316	5463
4597	62334	5449
4598	62358	5437
4599	62410	5426
4600	62441	5414
4601	62468	5402
4602	62489	5389
4603	62507	5376
4604	62522	5362
4605	62537	5349
4606	62550	5335
4607	62563	5322
4608	62576	5308
4609	62589	5294
4610	62601	5281
4611	62616	5267
4612	62630	5254
4613	62642	5240
4614	62655	5226
4615	62669	5213
4616	62682	5199
4617	62700	5186
4618	62721	5173
4619	62747	5161
4620	62765	5147
4621	62795	5135
4622	62822	5123
4623	62843	5110
4624	62867	5097
4625	62897	5085
4626	62932	5073
4627	62950	5059
4628	62969	5046
4629	62996	5034
4630	63014	5021
4631	63039	5008
4632	63052	4994
4633	63065	4981
4634	63078	4967
4635	63091	4953
4636	63104	4940
4637	63123	4926
4638	63136	4913
4639	63149	4899
4640	63163	4885
4641	63175	4872
4642	63188	4858
4643	63203	4845
4644	63216	4831
4645	63228	4817
4646	63241	4804
4647	63254	4790
4648	63267	4776
4649	63279	4763
4650	63292	4749
4651	63306	4735
4652	63320	4722
4653	63333	4708
4654	63346	4694
4655	63359	4681
4656	63372	4667
4657	63385	4653
4658	63398	4640
4659	63412	4626
4660	63426	4613
4661	63440	4599
4662	63453	4585
4663	63465	4572
4664	63478	4558
4665	63491	4544
4666	63508	4531
4667	63522	4517
4668	63535	4504
4669	63548	4490
4670	63561	4476
4671	63574	4463
4672	63586	4449
4673	63600	4435
4674	63612	4422
4675	63625	4408
4676	63639	4395
4677	63652	4381
4678	63664	4367
4679	63677	4354
4680	63697	4340
4681	63710	4327
4682	63722	4313
4683	63736	4299
4684	63748	4286
4685	63761	4272
4686	63773	4258
4687	63786	4245
4688	63799	4231
4689	63812	4217
4690	63824	4204
4691	63837	4190
4692	63850	4176
4693	63863	4163
4694	63876	4149
4695	63889	4135
4696	63902	4122
4697	63915	4108
4698	63929	4095
4699	63942	4081
4700	63954	4067
4701	63967	4054
4702	63980	4040
4703	63992	4026
4704	64005	4013
4705	64018	3999
4706	64031	3985
4707	64043	3972
4708	64056	3958
4709	64069	3944
4710	64081	3931
4711	64094	3917
4712	64107	3903
4713	64121	3890
4714	64133	3876
4715	64146	3862
4716	64159	3849
4717	64172	3835
4718	64185	3822
4719	64198	3808
4720	64211	3794
4721	64224	3781
4722	64237	3767
4723	64250	3753
4724	64272	3740
4725	64285	3727
4726	64298	3713
4727	64311	3699
4728	64324	3686
4729	64337	3672
4730	64349	3658
4731	64363	3645
4732	64375	3631
4733	64388	3617
4734	64403	3604
4735	64415	3590
4736	64430	3577
4737	64443	3563
4738	64456	3549
4739	64468	3536
4740	64481	3522
4741	64496	3509
4742	64511	3495
4743	64524	3481
4744	64536	3468
4745	64550	3454
4746	64563	3441
4747	64575	3427
4748	64588	3413
4749	64602	3400
4750	64615	3386
4751	64628	3372
4752	64641	3359
4753	64654	3345
4754	64666	3331
4755	64683	3318
4756	64698	3304
4757	64710	3291
4758	64723	3277
4759	64736	3264
4760	64748	3250
4761	64761	3236
4762	64773	3223
4763	64786	3209
4764	64799	3195
4765	64812	3182
4766	64825	3168
4767	64839	3154
4768	64852	3141
4769	64865	3127
4770	64877	3114
4771	64891	3100
4772	64904	3086
4773	64919	3073
4774	64932	3059
4775	64944	3045
